10	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.030219229	-0.92631006	-0.25190213	-0.2247695	-0.16308291	-0.57557184	0.31425005	-1.2646817	0.46901667	0.5027942	0.06675484	0.67228717	-0.040357687	1.1436568	-0.9837726	-0.29766124	-0.6305922	1.6599636	-0.09921703	1.0458301	0.40904483	-0.15965348	-0.20511305	0.49371943	0.02570889	-0.9763728	0.5651868	-0.1851723	1.8619869	-0.77963096	0.8427216	-0.69900006	-0.90549827	0.4791032	0.2704777	-0.33725843	-1.4840691	0.8608405	-0.5018396	-0.4257507	-0.37897682	0.5526552	-1.8061035	1.4376906	-2.6170366	0.54761505	-0.14816405	1.2177957	0.42565086	1.9094914	-3.4940736	-0.28029725	2.787876	-0.38346377	0.47832385	1.5914457	1.0718074	1.0186821	-0.19810447	-0.9315368	1.8328707	-0.8757859	1.063671	-0.87349355	0.8437363	0.8566685	-1.6705836	-0.76712674	-2.2421155	-0.9793101	-3.0004125	-0.79104096	1.3414655	2.4437795	-2.0714273	0.80198425	2.8681092
100	0.73629624	-0.37753344	-1.6303126	-1.5155796	-1.7989053	-1.332999	1.3896581	-0.12799664	2.3202126	-0.09799432	0.27099597	3.526365	-0.3818796	-0.98188347	0.042336866	0.042132292	0.15779541	-0.9720332	-1.2409849	-0.4624879	-1.1357703	1.0404147	-1.484979	1.7175491	3.224165	1.5956216	1.451419	-0.9693738	0.7971964	-0.20164184	-0.7802392	-0.7851373	1.0077722	0.613755	-0.6961378	0.894564	0.48081923	-1.0712266	-0.29735357	0.18598361	-0.58526856	-0.5532977	-0.491147	0.40767193	-1.4115887	-0.6597166	0.50660276	-0.0077364733	-0.94453984	-1.0580221	-1.1260744	-0.28914377	-0.43474743	0.4325484	-1.15241	-0.27321818	0.4752109	-1.1276762	-0.70845443	-0.09990492	-0.25304297	-0.09723779	-0.29228178	0.5267316	-0.17558812	0.4297539	-0.2017692	1.0499214	0.5202549	0.12302624	-0.31373847	0.30977166	0.13284174	0.7751684	0.83907145	-0.23018129	0.15437177	1.0393803	0.6298658	1.2031521	0.3158663	0.901805	0.38863534	0.22209989	0.8033489	0.89858586	-0.5361331	1.1527121	-0.5303357	-1.2924362	-0.8849829	-0.7893252	2.3525655	-0.89949584	-0.48350078	-0.38047463	-0.88673145	-1.8840605	-0.18269402	-0.18789704	-0.21104433	-1.025924	0.19254915	0.9093741	1.6752611	-0.5783016	-0.04020907	1.2171748	-0.41476905	1.8071895	-1.6806369	-0.4224887	-0.5250748	0.7781868
1000	2.2539597	-1.2323143	-0.9635813	0.9088198	1.2593488	0.94935185	1.2433083	0.19404842	-1.5002102	0.5420939	-2.9658692	-2.7940905	0.17076446	0.20970988	0.29155198	1.1434094	0.74062246	0.8588736	-1.7342157	0.023777455	1.110762	-0.27049184	0.09528212	2.1644776	-1.6067752	0.5119961	0.5560254	-1.3661544	0.34649828	-1.9209129	0.81364554	-1.2917408	-0.82603484	0.0661937	1.379722	0.26907018	2.202165	-0.8860584	-0.14042462	0.43381432	0.37337866	-0.84976834	-0.67007893	-1.629213	0.16482994	-0.5374026	-0.11475848	-0.522552	-0.5857973	0.22690952	-0.28300866	-0.5291961	0.16329402	-0.05034961	0.9184631	-0.5923687	0.52734685	-0.37737864	-0.14547984	-0.13807108	0.32531223	0.486233	-0.5221465	-0.016633455	-0.14128624	-0.40019542	0.036148846	0.29492357	0.45353276	-0.3430256	0.8245647	0.35538793	0.045210335	0.18449551	0.1610793	-0.0069086687	0.01301472	0.72469217	0.17347275	-0.21021704	0.26866466	0.01665957	0.71052027	0.24741468	0.3602117	0.4486913	-0.35889646	-1.0193628	0.1522845	0.21739188	-0.99493504	-1.0074762	-2.5363362	0.030747663	-0.6766195	-0.28994146	0.90335035	-0.47359088	-0.047696415	-1.2507195	-0.47745392	-0.022783898	-0.5094402	1.942914	2.720523	2.0708413	1.3062606	-0.22130592	0.5573278	1.8434778	-2.1333091	0.6575639	-0.8991129	-0.5627359
10000	-0.2136417	0.19839402	-2.1003935	0.39335653	1.4510286	1.736661	1.2924607	0.15587232	-2.8596864	-1.0646949	1.2333086	-1.9030302	-0.4714308	0.25161633	-0.46850893	-0.46442217	0.27955404	-1.0821723	-1.1563408	1.0248896	2.2438543	-0.993769	-0.840009	-1.5395889	-1.0840956	-1.0148783	1.4308581	-0.4824119	2.1618586	2.1078036	2.626215	0.14604463	1.7636313	0.17605996	2.0912616	-0.55201846	0.22008136	-0.8622373	-1.1155609	-0.121306084	0.9729455	1.1419927	0.24589074	0.31958118	0.20752436	1.2057897	-0.082819596	-0.09928875	-0.0029360526	0.7210118	0.42251903	0.16086149	0.3395542	0.73996204	-0.11928755	0.6418313	0.20881319	-0.7981236	0.46789598	0.7219295	0.096726835	-0.24094015	-1.463234	0.86439085	-0.581325	0.0669786	-1.0563736	-0.047160637	-0.060300473	0.013266029	-0.3561917	-0.60704273	-2.8176339	-2.1402416	0.050634433	-0.31664345	-1.0890924	0.5712765	-0.749944	0.13144426	0.44043338	-0.19073334	-0.34684485	0.2661852	0.30630204	0.22985275	1.7565758	1.3054861	-1.0745426	0.18691698	0.33356908	0.4221432	0.7410973	-0.6690176	-1.5211737	0.051461548	-0.27793375	-0.2520605	0.27454853	1.1927423	-0.3896194	-0.20850839	0.60880136	-1.6007271	-0.72707653	-0.020907683	-0.2702076	0.13928196	0.14296527	-0.47912073	-0.033001	-0.8331863	0.7916266	-0.5741762
100008586	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	0.009078937	1.0581869	-1.0482258	-1.9815675	-0.60940313	-1.2081628	-1.3157581	-0.8627607	0.39007658	-0.24811047	0.3955426	-0.07187441	-0.3501365	0.36961463	-0.991592	0.19785538	-1.2742836	0.06826727	0.040649217	-1.3962901	0.6698525	-1.4675156	-0.35847524	-1.1181655	-0.7313363	-0.66474676	0.7486169	1.7084541	2.043006	-0.9684293	0.6129993	-0.22975153	0.819064	-0.3054152	1.1994553	0.27883884	0.33543825	1.2599337	0.3125637	0.41994816	-0.3642724	0.83447284	0.47490904	-1.3853967	-0.5328492	1.0519984	0.36936522	1.422894	2.062281	0.7042482	0.1795179	0.033802733	0.16133521	1.2150102	0.61298645	-3.1325078	0.67317253	-0.9074219	-0.7900472	-2.1408336	0.40151173	-1.2516155	-0.02778098	-0.82472676	-0.46530926	0.90272236	2.3328927	0.9288052	1.8042401	1.837926	1.8763342	-2.0088072	1.754156	2.2318342	-0.5583471	-1.5697049	-3.9781573
100009676	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.034593675	0.5199936	0.3869499	0.3420029	0.9192088	-0.43716997	-0.32136473	0.35857603	0.1263002	-1.7940993	-1.334343	0.6123808	-1.6964122	0.17650133	0.15436818	0.06715863	0.25102293	-0.30650476	-0.4079701	-0.66023	0.060673177	-1.6758239	-1.5283103	-0.30519697	-0.6555036	-0.30269608	0.06217218	0.6485556	0.111860886	0.41951486	1.0306929	-0.009458501	-0.07128451	-0.2501853	0.9797576	-0.365111	0.4228723	0.58717316	-0.9096372	-0.27702194	-0.07038205	1.2763144	0.9302218	-0.49287757	0.9923766	0.6223461	-0.13290402	0.99859446	1.5566117	0.35306185	2.3065083	3.1599503	2.4864874	-0.69573945	-0.56405705	-0.64776385	1.082179	-1.8298229	-1.9900396	0.17032179	0.62382215	-1.2399062	-1.9508516	-2.0148726	-0.9829811	-0.44186577	3.5464013	-1.4356401	-3.9649613	0.29471567	0.5306395	0.3844108	0.713479	1.7974684	0.33969325	-2.786642	0.8317316
10001	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	-0.007452086	0.51852083	-0.82301337	-0.5551715	1.1267605	-1.1946801	1.1095239	-0.77484983	-0.038993284	0.13632634	0.6038035	-0.27022558	1.3598149	-0.8033054	0.71776515	-5.220455	-0.38372642	0.08587301	1.0136995	-0.78793967	-0.4373702	-0.8678398	0.58768386	-0.74878895	0.16459335	-0.91642916	1.6180576	1.6023499	1.1627557	-0.17098741	-0.5115179	-1.5952421	0.7448034	1.2263757	1.2060952	0.9965675	1.0037792	-0.2623019	-0.86521494	-0.9249254	0.28127766	-1.96205	1.8169179	-1.5303447	0.61456853	-1.0050489	-0.65213376	-0.5395126	0.7791441	1.231458	2.0204415	0.33028588	-0.17599297	0.27350053	1.4275748	-0.15111186	-1.456218	0.15997876	0.65957654	0.38508156	1.7739832	-0.8762592	-1.1014109	-2.3459687	0.13481142	0.32007232	-1.9501749	0.8286899	0.8498989	3.1021764	-0.039844997	-0.60480106	1.7149222	-0.48044443	0.3511807	-0.84634465	-1.8868693
10002	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	-0.041519996	1.5234008	3.0572581	-4.1615763	2.6067302	6.7604213	-1.5279149	2.3200543	-1.4844838	-4.7342896
10003	0.95516396	-1.0855476	0.35043892	0.40330628	-0.9409979	-0.97602344	2.6660447	-1.3407378	1.0178943	-0.26797482	-0.2701496	-1.108099	0.09969635	-2.398554	0.48742053	-3.1723585	-0.080067895	0.26602647	0.29568776	-1.9945663	0.06012494	1.0689795	2.359038	0.859674	-1.181834	-1.514927	-1.3663769	0.15469846	0.017935073	-1.6933966	-1.3989694	4.9129777	0.03186744	0.24038742	1.4192635	0.9175237	0.8173823	0.9415989	1.061877	-0.07789313	-1.5064262	-0.09728241	-0.13331711	-1.0449469	-0.65407336	-0.14269446	-0.026415024	-0.23099458	-0.013071807	-0.08061886	-0.43026814	-0.28472567	-0.5896448	-0.6806525	-0.36707425	0.35414845	-1.1083354	0.31749004	1.0376271	-0.3329998	-0.47205067	0.2313665	-0.75071436	0.33692843	0.76116186	0.8741519	-0.07412364	0.8698678	-0.21466742	0.5406734	0.4595358	0.9357202	0.3827623	0.53810585	0.17716628	0.24117298	-0.86798114	0.36216384	1.0511067	0.37058467	0.3574724	-0.7122122	-1.270256	0.899169	-0.5421817	-0.6801688	1.3363947	-0.7607791	-0.15163356	-0.79555184	0.32471806	0.12939218	-0.61855507	0.74278545	0.4414521	0.4274197	-0.6502493	0.9687418	-0.16601324	1.0086514	-0.1545866	-1.175737	0.19828847	-0.34074423	0.45353338	0.25843114	0.8515895	0.6337995	-0.954432	0.7086782	-0.22945806	0.13607833	-0.15307009	-0.7961573
100037417	0.5680785	1.0337158	-0.8061308	-1.1947025	-0.520517	-1.0285237	1.3100284	0.7632276	0.094472475	0.6511165	-1.3387378	-0.033376887	2.087632	0.04410007	-0.083475165	0.91424	0.18418539	-1.3016852	0.8002588	-0.22211882	-1.1666381	-1.3132356	-1.6053832	0.46179187	0.7822241	1.6756362	-0.14206275	0.22077319	-0.20412914	-1.3901557	-0.5356234	-0.24651355	-0.16534778	0.22419201	-0.2946753	-0.07264875	-0.40996534	1.3205036	0.41259763	0.33035013	-0.775421	-0.45874408	-0.6487584	-0.9081567	-0.34759262	-1.0423427	-0.85873973	-0.42105952	-1.1219829	-1.836231	-0.85105795	-0.7645219	-1.0857401	-0.8175526	0.6649419	-0.11572724	-0.6313685	-0.18793239	-0.51978654	-0.89440405	-0.75101775	-0.69540787	-0.7087512	-0.67659336	-0.06313342	1.2221277	-1.0009543	0.9999193	-0.27105176	1.8705391	0.66855997	1.9481338	0.2915281	0.8853512	0.6211565	0.6373876	-0.16267012	0.76304334	0.8049115	1.0231401	-0.29313725	0.27544063	1.542273	0.84785724	1.2124282	2.4910765	2.5052297	-2.0450017	-0.39027262	-0.31687215	-0.24056697	-0.6104847	-1.4045724	0.49758065	-0.5024202	-1.0206491	-1.5994343	-0.1214425	0.82011	1.0424687	0.122401744	-0.14417702	-0.013799839	1.4882375	1.8325568	-0.6766041	0.26733476	-0.69492584	-0.35507727	2.681241	1.2434057	1.1045885	-1.2010903	-1.9312221
